ds,Actual,Forecast
2020-05-29,346.595,348.80741908791833
2020-06-01,344.855,349.00189136902543
2020-06-02,345.435,349.02001815847314
2020-06-03,345.09,349.09903741435227
2020-06-04,344.83,349.22930717155737
2020-06-05,343.735,349.3050397504928
2020-06-08,343.62,349.53982715748555
2020-06-09,344.23,349.56961376789985
2020-06-10,343.34,349.6594010768081
2020-06-11,345.835,349.79957346302047
2020-06-12,346.69,349.8843813224967
2020-06-15,346.42,350.14186789655736
2020-06-16,345.31,350.1778353207474
2020-06-17,344.825,350.273140863246
2020-06-18,345.9,350.4181571018858
2020-06-19,345.865,350.5070965261991
2020-06-22,347.2,350.7718741544599
2020-06-23,349.28,350.8081350758852
2020-06-24,351.8,350.9023701534383
2020-06-25,354.22,351.04473298215424
2020-06-26,355.375,351.12919521740395
2020-06-29,356.37,351.36699707346287
2020-06-30,354.42,351.3888750102253
2020-07-01,352.73,351.46562054950437
2020-07-02,351.395,351.58717761887306
2020-07-03,353.435,351.6473470695162
2020-07-06,352.265,351.79042929348594
2020-07-07,354.4,351.7734723676135
2020-07-08,354.63,351.8079502340486
2020-07-09,353.5,351.8840504126053
2020-07-10,353.1,351.89590499635653
2020-07-13,355.655,351.8815169632871
2020-07-14,355.26,351.80984948543005
2020-07-15,353.635,351.78966897949596
2020-07-16,353.73,351.81195197133434
2020-07-17,353.24,351.77166370729356
2020-07-20,352.335,351.6195712094128
2020-07-21,350.0,351.51113410248666
2020-07-22,347.945,351.4601311113434
2020-07-23,346.65,351.45829027901425
2020-07-24,345.835,351.40125138568334
2020-07-27,346.08,351.2483851910307
2020-07-28,347.11,351.15732464138284
2020-07-29,345.115,351.1327424885251
2020-07-30,344.87,351.16627894483935
2020-07-31,344.135,351.15333018096885
2020-08-03,344.68,351.1802554660202
2020-08-04,346.165,351.1626441492727
2020-08-05,344.625,351.21677562021574
2020-08-06,346.06,351.33322181569304
2020-08-07,346.205,351.4062212372743
2020-08-10,344.695,351.6967571788861
2020-08-11,344.88,351.76465350661863
2020-08-12,345.325,351.90099180101714
2020-08-13,345.315,352.09513925981156
2020-08-14,346.625,352.2402089550399
2020-08-17,349.115,352.7035768602894
2020-08-18,348.76,352.8121169220523
2020-08-19,348.925,352.9797620937732
2020-08-20,348.485,353.19563139447087
2020-08-21,351.085,353.35277446397987
2020-08-24,351.905,353.7966008064659
2020-08-25,352.85,353.88163006350396
2020-08-26,355.74,354.01846273516816
2020-08-27,356.175,354.1971435021043
2020-08-28,354.14,354.31175780687346
2020-08-31,355.465,354.60745541443544
2020-09-01,356.105,354.64028860013156
2020-09-02,358.27,354.7255297216855
2020-09-03,359.01,354.85437443183815
2020-09-04,360.155,354.9219835422284
2020-09-07,359.925,355.1027768802158
2020-09-08,357.625,355.1083727070936
2020-09-09,356.915,355.1726936293099
2020-09-10,357.58,355.2871475147039
2020-09-11,357.445,355.3469279686212
2020-09-14,357.6,355.541293140898
2020-09-15,357.805,355.5621683668182
2020-09-16,359.125,355.6459815390552
2020-09-17,360.465,355.7832596497539
2020-09-18,360.28,355.8682249703761
2020-09-21,362.06,356.14177658620173
2020-09-22,363.235,356.1866647816876
2020-09-23,365.48,356.291558589647
2020-09-24,363.22,356.4460301298358
2020-09-25,363.335,356.5434416863409
2020-09-28,366.285,356.81911522819695
2020-09-29,365.3,356.8514673677465
2020-09-30,363.515,356.9368630326152
2020-10-01,358.49,357.06493085710855
2020-10-02,358.28,357.1292646077168
2020-10-05,360.36,357.2704665829297
2020-10-06,360.47,357.24859945548945
2020-10-07,358.66,357.27656969472497
2020-10-08,357.21,357.34504707462474
2020-10-09,355.86,357.34873038186686
2020-10-12,357.47,357.31307262249356
2020-10-13,361.52,357.2377102719215
2020-10-14,363.3,357.2166731704873
2020-10-15,364.47,357.24156086702
2020-10-16,364.25,357.2078868689658
2020-10-19,364.37,357.1036015982568
2020-10-20,362.78,357.02107140728964
2020-10-21,363.71,357.0009110894945
2020-10-22,364.35,357.03457587775017
2020-10-23,364.95,357.0172668031479
2020-10-26,364.69,357.0021587958066
2020-10-27,364.8,356.96022769627695
2020-10-28,368.41,356.98458752306874
2020-10-29,367.75,357.06566647041274
2020-10-30,366.24,357.09759358041646
2020-11-02,366.31,357.2302612920292
2020-11-03,362.69,357.23411550568386
2020-11-04,362.5,357.3009217436722
2020-11-05,358.45,357.42027886797814
2020-11-06,358.44,357.48559998005993
2020-11-09,358.72,357.68396142496834
2020-11-10,355.47,357.6972079993481
2020-11-11,354.86,357.76702101680195
2020-11-12,354.76,357.88314017560015
2020-11-13,357.3,357.9392580116295
2020-11-16,358.74,358.0788521136707
2020-11-17,361.19,358.064177089384
2020-11-18,360.17,358.1031208999225
2020-11-19,359.38,358.1862280100928
2020-11-20,359.81,358.20801553713216
2020-11-23,360.36,358.2448151783113
2020-11-24,360.33,358.198458785252
2020-11-25,360.77,358.2081182011611
2020-11-26,360.65,358.26487750900463
2020-11-27,361.38,358.2636948850744
2020-11-30,358.42,358.2546394541688
2020-12-01,356.08,358.201053513251
2020-12-02,359.1,358.20742119667386
2020-12-03,356.61,358.2646184803115
2020-12-04,358.66,358.26730485702745
2020-12-07,359.92,358.28635557231144
2020-12-08,358.52,358.24600970227146
2020-12-09,356.57,358.26666093645775
2020-12-10,353.28,358.33863724455045
2020-12-11,353.86,358.3560640402788
2020-12-14,353.71,358.4142771908725
2020-12-15,355.59,358.3839488548302
2020-12-16,354.75,358.41258833131707
2020-12-17,354.95,358.4903301500521
2020-12-18,357.26,358.5111869273906
2020-12-21,360.22,358.56574834542255
2020-12-22,361.97,358.5299530872025
2020-12-23,361.87,358.55136298423355
2020-12-24,360.97,358.62040847034547
2020-12-25,362.1,358.6314346415164
2020-12-28,363.53,358.65330122898877
2020-12-29,364.37,358.60674019596155
2020-12-30,364.65,358.6180045970302
2020-12-31,362.45,358.67780423701845
2021-01-01,360.14,358.6807135139001
2021-01-04,360.76,358.68638378160944
2021-01-05,359.22,358.6372637278362
2021-01-06,358.57,358.64727383142065
2021-01-07,359.28,358.70695179406454
2021-01-08,359.04,358.7106372899363
2021-01-11,360.95,358.7209027181348
2021-01-12,358.63,358.67284380896194
2021-01-13,360.26,358.683016571782
2021-01-14,359.15,358.74155910796685
2021-01-15,360.11,358.7424302444788
2021-01-18,359.42,358.7309451186227
2021-01-19,357.57,358.6704043181893
2021-01-20,356.85,358.6652618190459
2021-01-21,356.49,358.70565233506244
2021-01-22,357.27,358.6856247683774
2021-01-25,357.29,358.5973129279722
2021-01-26,358.99,358.5077106250621
2021-01-27,360.26,358.47262997163176
2021-01-28,358.5,358.4828311121504
2021-01-29,357.14,358.43304989634584
2021-02-01,355.72,358.2655818939133
2021-02-02,355.14,358.1555521189453
2021-02-03,354.85,358.10430261573396
2021-02-04,355.47,358.1033140437337
2021-02-05,356.21,358.0479859887205
2021-02-08,358.27,357.9031687555316
2021-02-09,357.69,357.8150925339548
2021-02-10,356.53,357.79335547298564
2021-02-11,357.68,357.8294554313704
2021-02-12,358.27,357.8186694898912
2021-02-15,357.23,357.8488541199958
2021-02-16,358.48,357.8311001606929
2021-02-17,357.98,357.88445642023555
2021-02-18,358.29,357.99951538443736
2021-02-19,358.17,358.07055322651627
2021-02-22,358.6,358.35230974872934
2021-02-23,358.26,358.4165231234737
2021-02-24,359.05,358.5488972400344
2021-02-25,361.46,358.73884024896
2021-02-26,362.1,358.87948553264056
2021-03-01,363.64,359.3280162579856
2021-03-02,363.94,359.4308155242888
2021-03-03,364.06,359.5920702022972
2021-03-04,364.35,359.80066963968295
2021-03-05,367.32,359.949377414114
2021-03-08,367.2,360.35718395558297
2021-03-09,366.29,360.42511777628835
2021-03-10,366.6,360.5414261645337
2021-03-11,364.64,360.6955604395253
2021-03-12,366.75,360.7809826411977
2021-03-15,366.89,360.9547796624068
2021-03-16,367.23,360.9334066526918
2021-03-17,366.19,360.9566499182972
2021-03-18,368.51,361.0151707180732
2021-03-19,367.42,361.0036637345597
2021-03-22,365.89,360.891046209513
2021-03-23,365.83,360.77959970137186
2021-03-24,364.48,360.7173036794012
2021-03-25,364.04,360.6958065088826
2021-03-26,362.27,360.6106947356158
2021-03-29,362.41,360.3230060621758
2021-03-30,362.95,360.1702635302882
2021-03-31,361.7,360.07578611340244
2021-04-01,360.84,360.03137404907824
2021-04-02,360.85,359.93263394183754
2021-04-05,359.82,359.6580826934289
2021-04-06,360.7,359.52657247020124
2021-04-07,358.57,359.4609121116479
2021-04-08,357.93,359.45225973401745
2021-04-09,357.46,359.39550517833516
2021-04-12,356.85,359.27625789226227
2021-04-13,358.95,359.20344615456867
2021-04-14,358.03,359.19848171927015
2021-04-15,358.91,359.25164623378134
2021-04-16,361.16,359.25697466393694
2021-04-19,360.68,359.3176043607878
2021-04-20,360.93,359.30024091802
2021-04-21,361.96,359.347443269044
2021-04-22,363.62,359.448993379986
2021-04-23,363.24,359.4985116051183
2021-04-26,363.11,359.66372744482584
2021-04-27,362.3,359.67141391123045
2021-04-28,361.69,359.73873951505186
2021-04-29,360.01,359.8556001556948
2021-04-30,359.71,359.9158073178696
2021-05-03,359.16,360.08828364345277
2021-05-04,360.2,360.0913757179452
2021-05-05,358.7,360.1513345255353
2021-05-06,358.02,360.25854088316504
2021-05-07,358.16,360.30730628998265
2021-05-10,357.48,360.43974780540475
2021-05-11,358.31,360.429201515336
2021-05-12,357.21,360.4761183446996
2021-05-13,356.63,360.57127167668745
2021-05-14,354.65,360.60932105297655
2021-05-17,351.21,360.7203541746947
2021-05-18,350.2,360.7068834145194
2021-05-19,350.63,360.75315647140627
2021-05-20,349.11,360.84996825754183
2021-05-21,348.33,360.8919473427799
2021-05-24,346.78,361.02738439527974
2021-05-25,348.85,361.02571783992175
2021-05-26,349.35,361.0852848275942
2021-05-27,347.78,361.1966410693785
2021-05-28,347.92,361.2541644309642
2021-05-31,347.3,361.4397004461654
2021-06-01,345.8,361.45508162239975
2021-06-02,346.19,361.5315052525511
2021-06-03,347.05,361.65934092280617
2021-06-04,345.64,361.73280714488806
2021-06-07,346.22,361.9617948977568
2021-06-08,348.24,361.9899615662779
2021-06-09,346.37,362.07827020583795
2021-06-10,345.22,362.2170949763528
2021-06-11,347.9,362.30067697961647
2021-06-14,349.85,362.55516069837006
2021-06-15,351.31,362.5903527986878
2021-06-16,351.84,362.68500872900273
2021-06-17,355.26,362.8295175493596
2021-06-18,355.52,362.9181144717372
2021-06-21,352.8,363.18317236823526
2021-06-22,349.83,363.22009575073434
2021-06-23,350.19,363.3153549801711
2021-06-24,351.09,363.4591538885247
2021-06-25,350.77,363.54551495482275
2021-06-28,350.29,363.79227040294336
2021-06-29,351.65,363.81835646136193
2021-06-30,351.09,363.89997300168784
2021-07-01,350.81,364.0270799606637
2021-07-02,351.61,364.093482027401
2021-07-05,351.51,364.2591850880606
2021-07-06,353.83,364.250940631769
2021-07-07,356.49,364.294608518614
2021-07-08,357.1,364.3802865531141
2021-07-09,355.07,364.4020014284393
2021-07-12,355.02,364.4176253017943
2021-07-13,357.02,364.3556268858051
2021-07-14,358.0,364.3446880430025
2021-07-15,358.4,364.3756227102579
2021-07-16,359.26,364.3432334832704
2021-07-19,359.45,364.2087660455158
2021-07-20,358.91,364.1037088409578
2021-07-21,359.38,364.0546383143871
2021-07-22,357.44,364.0531906412026
2021-07-23,359.84,363.99493637761185
2021-07-26,361.12,363.8284657797421
2021-07-27,358.94,363.7295875692153
2021-07-28,360.08,363.69563676683185
2021-07-29,357.22,363.7183510646781
2021-07-30,357.88,363.69325169953083
2021-08-02,355.96,363.6773788504712
2021-08-03,355.23,363.64403324014734
2021-08-04,354.14,363.6820609412558
2021-08-05,353.29,363.7822689952632
2021-08-06,353.68,363.83913572161447
2021-08-09,352.81,364.08427622557144
2021-08-10,353.22,364.1387890462487
2021-08-11,353.41,364.2629543824586
2021-08-12,352.59,364.44630997716564
2021-08-13,352.04,364.58211337183127
2021-08-16,351.26,365.0278295794384
2021-08-17,351.6,365.13403521680846
2021-08-18,350.26,365.3011184962267
2021-08-19,350.5,365.5181455858087
2021-08-20,349.93,365.67808029310396
2021-08-23,349.48,366.138777934194
2021-08-24,347.78,366.2316997301625
2021-08-25,347.97,366.37722729686607
2021-08-26,348.55,366.565185319045
2021-08-27,348.91,366.68943230917256
2021-08-30,348.12,367.0138964819405
2021-08-31,348.66,367.0555578377005
2021-09-01,347.59,367.14892443096187
2021-09-02,348.15,367.28502947912045
2021-09-03,347.41,367.35889733803407
2021-09-06,347.17,367.5515406546402
2021-09-07,348.03,367.55863398517863
2021-09-08,349.68,367.62323784417066
2021-09-09,350.43,367.73681654262
2021-09-10,349.71,367.7946511312624
2021-09-13,349.5,367.97803868459715
2021-09-14,349.65,367.99408138368017
2021-09-15,348.59,368.0727866162943
2021-09-16,350.54,368.20488287680416
2021-09-17,352.57,368.2847966409845
2021-09-20,353.67,368.545948888011
2021-09-21,352.44,368.5882223825909
2021-09-22,355.06,368.69151565147797
2021-09-23,355.61,368.8455183352076
2021-09-24,356.34,368.94368205847604
2021-09-27,357.64,369.2293650516001
2021-09-28,359.38,369.2676173445359
2021-09-29,359.9,369.3601032830994
2021-09-30,359.3,369.49634992935654
2021-10-01,357.44,369.5698214116113
2021-10-04,356.04,369.7425410103266
2021-10-05,357.26,369.73190864952545
2021-10-06,358.57,369.7711296696539
2021-10-07,358.26,369.8506578762533
2021-10-08,359.62,369.8649786290891
2021-10-11,359.37,369.85676143685487
2021-10-12,359.84,369.7884715405526
2021-10-13,359.71,369.77323210172415
2021-10-14,358.45,369.80253979209925
2021-10-15,359.74,369.7718352280355
2021-10-18,361.53,369.6675033635339
2021-10-19,362.02,369.5820499482978
2021-10-20,361.64,369.5576291517824
2021-10-21,363.84,369.5858093016248
2021-10-22,364.45,369.5619295921933
2021-10-25,365.24,369.5222761474974
2021-10-26,364.7,369.4711841253291
2021-10-27,362.8,369.486229291615
2021-10-28,361.17,369.5580433068233
2021-10-29,359.69,369.58095342258986
2021-11-01,360.48,369.68986911795133
2021-11-02,359.15,369.68742520445056
2021-11-03,358.48,369.7489491423316
2021-11-04,359.9,369.86412611598325
2021-11-05,358.85,369.92642828382674
2021-11-08,360.88,370.1228708219757
2021-11-09,360.16,370.1377768084465
2021-11-10,363.23,370.2102945333439
2021-11-11,364.89,370.33006707624435
2021-11-12,366.97,370.3906715276126
2021-11-15,365.65,370.5473602941278
2021-11-16,364.62,370.5390966209233
2021-11-17,364.19,370.58455105986184
2021-11-18,363.16,370.67411709017676
2021-11-19,367.46,370.7021683111201
2021-11-22,370.03,370.75533258229905
2021-11-23,369.71,370.7132827723702
2021-11-24,368.33,370.72655148478333
2021-11-25,365.32,370.7861796514097
2021-11-26,369.01,370.7871035664047
2021-11-29,366.96,370.77988570993807
2021-11-30,364.41,370.7255446844324
2021-12-01,362.52,370.7305784369485
2021-12-02,363.92,370.78594616106585
2021-12-03,364.13,370.7864002731715
2021-12-06,365.66,370.7973495403814
2021-12-07,367.18,370.7541780964505
2021-12-08,364.95,370.77210529334843
2021-12-09,364.83,370.841547274529
2021-12-10,365.3,370.85670742068424
2021-12-13,367.3,370.91031568764623
2021-12-14,367.48,370.87930839358654
2021-12-15,368.43,370.90772101100936
2021-12-16,367.89,370.9856797985743
2021-12-17,367.02,371.0071748885881
2021-12-20,367.75,371.0657700708195
2021-12-21,366.84,371.03184063446434
2021-12-22,367.67,371.05526780513696
2021-12-23,369.63,371.12641163278835
2021-12-24,368.99,371.13954712576185
2021-12-27,369.61,371.16716298002626
2021-12-28,369.35,371.12214517283815
2021-12-29,369.58,371.13470008232497
2021-12-30,368.1,371.1955154064249
2021-12-31,368.87,371.1991565311732
2022-01-03,366.14,371.20543141113535
2022-01-04,362.24,371.1560851145366
2022-01-05,362.12,371.1657357868481
2022-01-06,359.73,371.22498419206255
2022-01-07,358.35,371.22824015155527
2022-01-10,358.2,371.23797524489
2022-01-11,356.47,371.1902458307715
2022-01-12,353.13,371.20111899817374
2022-01-13,354.45,371.26079256404086
2022-01-14,356.48,371.26327430011673
2022-01-17,355.54,371.2597825256244
2022-01-18,357.44,371.2029748641259
2022-01-19,355.51,371.2020634916545
2022-01-20,356.36,371.24713400378664
2022-01-21,358.15,371.23216818738814
2022-01-24,360.65,371.1604112193401
2022-01-25,358.44,371.0764046198931
2022-01-26,359.82,371.04674026097524
2022-01-27,356.61,371.06203582783064
2022-01-28,358.1,371.01688122051985
2022-01-31,354.9,370.8590441715774
2022-02-01,354.96,370.7503574695008
2022-02-02,353.68,370.69931851565616
2022-02-03,354.12,370.69731120095645
2022-02-04,354.71,370.63965735286337
2022-02-07,353.35,370.479575169055
2022-02-08,353.4,370.3836220802261
2022-02-09,352.64,370.35266557783604
2022-02-10,353.75,370.37827400248455
2022-02-11,356.35,370.3558206309045
2022-02-14,357.05,370.3452676292291
2022-02-15,353.32,370.31256818434434
2022-02-16,354.8,370.35061229789784
2022-02-17,356.26,370.4502020956049
2022-02-18,356.78,370.5058316754422
2022-02-21,356.58,370.743952413777
2022-02-22,355.32,370.7952121838567
2022-02-23,361.38,370.91577306090767
2022-02-24,365.72,371.0952302841957
2022-02-25,364.46,371.2268864729687
2022-02-28,371.18,371.65879440717725
2022-03-01,376.36,371.7598300393662
2022-03-02,377.49,371.921305442509
2022-03-03,380.63,372.1321238387026
2022-03-04,386.81,372.2850331088205
2022-03-07,393.57,372.7167487362214
2022-03-08,387.58,372.7960869103547
2022-03-09,377.1,372.92528794057773
2022-03-10,380.52,373.09363313459204
2022-03-11,381.88,373.1943966249972
2022-03-14,373.77,373.41891877020583
2022-03-15,370.48,373.41528401099526
2022-03-16,369.79,373.4563023552812
2022-03-17,370.51,373.5324098758285
2022-03-18,374.91,373.53808197792273
2022-03-21,373.04,373.47251802874797
2022-03-22,369.53,373.3746537101414
2022-03-23,373.61,373.32462916632136
2022-03-24,374.89,373.3139678619854
2022-03-25,372.16,373.2381541224791
2022-03-28,374.17,372.9684688709399
2022-03-29,366.94,372.81833126931315
2022-03-30,367.04,372.7247713582497
2022-03-31,366.87,372.67963057412385
2022-04-01,367.59,372.57857832469045
2022-04-04,368.83,372.28850776412355
2022-04-05,376.28,372.149352077215
2022-04-06,379.36,372.07503788750273
2022-04-07,377.91,372.0568749800813
2022-04-08,377.76,371.9899112597408
2022-04-11,378.11,371.8374663956469
2022-04-12,377.57,371.75326845526206
2022-04-13,376.47,371.73701516581826
2022-04-14,375.93,371.7791315484062
2022-04-15,375.47,371.7737856862407
2022-04-18,372.87,371.80577816758495
2022-04-19,371.52,371.7803063798707
2022-04-20,370.3,371.82023417425285
2022-04-21,370.2,371.91538779001183
2022-04-22,371.63,371.95941508587805
2022-04-25,371.99,372.1136212852391
2022-04-26,377.2,372.11939164808877
2022-04-27,377.51,372.1856092356278
2022-04-28,378.01,372.30211023159296
2022-04-29,378.0,372.3626362305179
2022-05-02,381.62,372.5393248366689
2022-05-03,380.77,372.54460869565713
2022-05-04,375.03,372.6069980174035
2022-05-05,380.76,372.7167806718096
2022-05-06,381.85,372.76817779802946
2022-05-09,379.94,372.9080159134149
2022-05-10,379.31,372.89952587212025
2022-05-11,379.34,372.9481937253628
2022-05-12,382.74,373.0447468877874
2022-05-13,385.45,373.08380928863085
2022-05-16,389.7,373.1953629726072
2022-05-17,385.68,373.1812119731916
2022-05-18,383.6,373.2263949633101
2022-05-19,384.68,373.3217300435186
2022-05-20,384.09,373.3618762499039
2022-05-23,381.68,373.4900665027729
2022-05-24,382.65,373.48555026864875
2022-05-25,392.31,373.54212968703155
2022-05-26,392.75,373.65040808483275
2022-05-27,393.67,373.7048092921225
2022-05-30,393.78,373.88112570994923
2022-05-31,396.96,373.8935986488696
2022-06-01,396.24,373.96724163244147
2022-06-02,393.77,374.0924428798475
2022-06-03,391.72,374.1634338473487
2022-06-06,386.88,374.3860013482004
2022-06-07,388.65,374.41235755855075
2022-06-08,395.18,374.4990093422907
2022-06-09,394.92,374.6363210942501
2022-06-10,397.55,374.7185236454158
2022-06-13,400.29,374.9695840415154
2022-06-14,401.03,375.00385772135076
2022-06-15,397.29,375.097708761273
2022-06-16,398.21,375.2415352371519
2022-06-17,399.63,375.32958730771514
2022-06-20,397.0,375.5940781263877
2022-06-21,393.97,375.63127915751164
2022-06-22,395.33,375.7271180581483
2022-06-23,399.3,375.8718460438553
2022-06-24,401.18,375.95953543825664
2022-06-27,401.87,376.2131745249132
2022-06-28,396.97,376.24267843449104
2022-06-29,393.54,376.32834114700387
2022-06-30,396.09,376.46015144641586
2022-07-01,399.71,376.5319328184031
2022-07-04,401.53,376.71783206978364
2022-07-05,407.23,376.7176018896344
2022-07-06,408.67,376.7698507461514
2022-07-07,402.4,376.86460719394046
2022-07-08,404.59,376.8958122500152
2022-07-11,406.52,376.9412884700045
2022-07-12,407.35,376.8892699647589
2022-07-13,410.56,376.8880819432358
2022-07-14,405.54,376.9283802918818
2022-07-15,400.64,376.9048055397302
2022-07-18,401.28,376.7918725202726
2022-07-19,397.54,376.6918452450301
2022-07-20,397.98,376.6464997257194
2022-07-21,397.61,376.6473558167897
2022-07-22,396.7,376.5898869558931
2022-07-25,399.42,376.41603531413705
2022-07-26,400.86,376.3113715286241
2022-07-27,403.21,376.27000269859144
2022-07-28,403.92,376.2837280616525
2022-07-29,403.75,376.2481592434348
2022-08-01,401.15,376.1933076189146
2022-08-02,398.27,376.1450057317194
2022-08-03,393.83,376.16742725881926
2022-08-04,394.71,376.2516021558659
2022-08-05,393.22,376.2922419558029
2022-08-08,394.01,376.48993108685715
2022-08-09,396.63,376.5298209345281
2022-08-10,394.53,376.6403294956182
2022-08-11,394.46,376.8111925626824
2022-08-12,392.59,376.9358442006373
2022-08-15,398.95,377.35751803950006
2022-08-16,403.17,377.459151445814
2022-08-17,403.19,377.62345290317813
2022-08-18,406.17,377.8394786009396
2022-08-19,403.9,378.00014796343135
2022-08-22,408.89,378.47253308344904
2022-08-23,413.83,378.5720538015818
2022-08-24,408.87,378.72524023959556
2022-08-25,411.17,378.921712809123
2022-08-26,411.06,379.0551125562816
2022-08-29,408.02,379.40859746987917
2022-08-30,403.27,379.45970328696035
2022-08-31,400.43,379.56204563746905
2022-09-01,401.37,379.7064679997669
2022-09-02,401.32,379.787826344114
2022-09-05,403.83,379.99669152708833
2022-09-06,403.24,380.00683008746773
2022-09-07,395.06,380.07324010861856
2022-09-08,396.18,380.1874013475241
2022-09-09,396.4,380.2446432575405
2022-09-12,397.28,380.42014374827704
2022-09-13,399.17,380.4319690890005
2022-09-14,405.39,380.50594132231356
2022-09-15,408.56,380.6329798255446
2022-09-16,404.61,380.7077110893323
2022-09-19,398.38,380.9545962995509
2022-09-20,400.73,380.99319060706404
2022-09-21,406.76,381.09363701905266
2022-09-22,405.04,381.24577356667083
2022-09-23,405.78,381.343175990681
2022-09-26,407.77,381.63401862848804
2022-09-27,407.09,381.6765871175292
2022-09-28,412.43,381.7746633336262
2022-09-29,420.98,381.91771109198316
2022-09-30,422.87,381.99910036341396
2022-10-03,418.33,382.2009189131887
2022-10-04,418.61,382.20120202295277
2022-10-05,420.81,382.25162025184994
2022-10-06,423.2,382.3424154694387
2022-10-07,424.24,382.3678572329754
2022-10-10,426.03,382.3900183114599
2022-10-11,429.37,382.33020778696573
2022-10-12,431.47,382.32234012093625
2022-10-13,428.22,382.35777494276357
2022-10-14,417.3,382.33184282719867
2022-10-17,411.35,382.2330517366102
2022-10-18,413.08,382.1464629446858
2022-10-19,413.14,382.1194676900425
2022-10-20,408.28,382.1437121188507
2022-10-21,408.19,382.11464178290186
2022-10-24,413.69,382.0533179337011
2022-10-25,413.79,381.9935437191886
2022-10-26,408.34,381.99949836140706
2022-10-27,408.53,382.0620169719766
2022-10-28,411.67,382.07563085756186
2022-10-31,409.1,382.158604966463
2022-11-01,406.13,382.14875368297544
2022-11-02,402.63,382.20374209240384
2022-11-03,405.71,382.3133736778447
2022-11-04,402.25,382.37121353782146
2022-11-07,400.09,382.56128764555353
2022-11-08,401.98,382.5764439666212
2022-11-09,401.93,382.650347176446
2022-11-10,400.97,382.7725713573703
2022-11-11,404.97,382.83660216567307
2022-11-14,408.29,383.0082297649456
2022-11-15,411.46,383.00603558645565
2022-11-16,409.22,383.0578524357015
2022-11-17,410.58,383.1539186431519
2022-11-18,406.29,383.1884555179299
2022-11-21,408.37,383.25958570269205
2022-11-22,405.62,383.2226216378423
2022-11-23,409.76,383.2403620465938
2022-11-24,413.14,383.3037787040868
2022-11-25,408.1,383.3077594703195
2022-11-28,406.02,383.3051554921435
2022-11-29,405.37,383.2508806677749
2022-11-30,408.6,383.2553156425796
2022-12-01,411.61,383.30948678813417
2022-12-02,409.63,383.3082268655396
2022-12-05,413.17,383.3118713407613
2022-12-06,410.53,383.2658832010508
2022-12-07,410.69,383.2809741990767
2022-12-08,417.75,383.34765814171004
2022-12-09,418.09,383.36022878926264
2022-12-12,414.67,383.4078268718101
2022-12-13,410.01,383.3755868150379
2022-12-14,404.56,383.40320790783096
2022-12-15,406.06,383.48082701028704
2022-12-16,405.28,383.50242968304826
2022-12-19,402.96,383.56377586463543
2022-12-20,401.76,383.53142763819255
2022-12-21,401.28,383.5566719789473
2022-12-22,400.14,383.6298017712399
2022-12-23,399.66,383.6450219645952
2022-12-26,399.88,383.6787937053585
2022-12-27,400.19,383.6355854026911
2022-12-28,401.1,383.6497418042025
2022-12-29,399.5,383.7119133845404
2022-12-30,399.38,383.7166402665112
2023-01-02,400.92,383.7244933603844
2023-01-03,399.87,383.6751619455124
2023-01-04,395.15,383.68462849818434
2023-01-05,395.6,383.7435451807038
2023-01-06,393.99,383.7463827774097
2023-01-09,395.81,383.75505322561196
2023-01-10,398.11,383.70728610949715
2023-01-11,397.9,383.71840640890275
2023-01-12,396.82,383.7786816846891
2023-01-13,396.13,383.78218174538745
2023-01-16,398.34,383.78469900985067
2023-01-17,396.57,383.7309608093546
2023-01-18,394.46,383.73365254975
2023-01-19,393.79,383.78283358283755
2023-01-20,392.2,383.77244114418926
2023-01-23,395.01,383.71646869083696
2023-01-24,388.72,383.6380920604428
2023-01-25,386.13,383.6140467068298
2023-01-26,387.33,383.63481656950944
2023-01-27,390.15,383.59485045721914
2023-01-30,389.45,383.44940851410206
2023-01-31,390.88,383.34331995372963
2023-02-01,389.24,383.29389011214437
2023-02-02,385.52,383.2923862346096
2023-02-03,387.95,383.23402904295835
2023-02-06,394.64,383.0638749105443
2023-02-07,391.22,382.96178217671473
2023-02-08,385.97,382.9232923845101
2023-02-09,387.32,382.9400114255775
2023-02-10,386.91,382.90737651395017
2023-02-13,382.6,382.8595474826712
2023-02-14,377.83,382.8126372881944
2023-02-15,379.82,382.83585902225695
2023-02-16,383.11,382.9202090894124
2023-02-17,383.47,382.9603885878088
2023-02-20,382.27,383.15308246895245
2023-02-21,382.85,383.19024807372756
2023-02-22,381.0,383.29760126741917
2023-02-23,380.58,383.46494199369823
2023-02-24,379.74,383.58576391617675
2023-02-27,377.53,383.99449899686664
2023-02-28,378.09,384.0913547234918
2023-03-01,372.82,384.2505760233152
2023-03-02,375.95,384.4611165996176
2023-03-03,378.85,384.61574558785077
2023-03-06,376.77,385.06437620539907
2023-03-07,378.54,385.1530511338074
2023-03-08,378.11,385.2932602532229
2023-03-09,382.92,385.4741411918775
2023-03-10,382.96,385.5888030005577
2023-03-13,392.53,385.8612837088196
2023-03-14,389.36,385.8750209891442
2023-03-15,396.62,385.93373282001824
2023-03-16,393.82,386.0276274807638
2023-03-17,397.5,386.05095423775754
2023-03-20,394.12,386.0353935127749
2023-03-21,388.49,385.95254187047976
2023-03-22,387.06,385.91640514796666
2023-03-23,382.95,385.9183555672868
2023-03-24,384.41,385.85374708627734
2023-03-27,385.78,385.6082768790519
2023-03-28,380.86,385.46287651876963
